test_day,gain_value,loss_value_scams,total_loss,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg,bank_A_gain,bank_B_gain,bank_C_gain,bank_D_gain,bank_E_gain,bank_A_loss_scams,bank_B_loss_scams,bank_C_loss_scams,bank_D_loss_scams,bank_E_loss_scams,bank_A_loss_scams_ext,bank_B_loss_scams_ext,bank_C_loss_scams_ext,bank_D_loss_scams_ext,bank_E_loss_scams_ext
377.0,1764.5,79.95,79.95,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,59.0,5.0,3.0,1.0,327.0,103.0,174.0,12.0,0.0,1764.5,0.0,0.0,0.0,24.6,55.35,0.0,0.0,0.0,24.6,55.35,0.0,0.0,0.0
378.0,1623.5500000000002,411.45,411.45,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,62.0,18.0,11.0,0.0,337.0,146.0,156.0,11.0,0.0,0.0,34.55,1552.1,36.9,0.0,71.9,0.0,176.15,163.4,0.0,71.9,0.0,176.15,163.4
379.0,648.65,340.9,340.9,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,51.0,11.0,5.0,0.0,357.0,120.0,178.0,13.0,0.0,648.65,0.0,0.0,0.0,0.0,66.5,274.4,0.0,0.0,0.0,66.5,274.4,0.0,0.0
380.0,247.55,505.6,505.6,3.0,1.0,0.0,0.0,8.0,0.0,1.0,1.0,52.0,8.0,7.0,2.0,305.0,117.0,170.0,11.0,0.0,206.3,11.2,0.0,30.05,0.0,269.15,58.05,127.25,51.15,0.0,269.15,58.05,127.25,51.15
381.0,8102.35,281.4,281.4,2.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,64.0,12.0,6.0,1.0,349.0,140.0,180.0,11.0,239.5,0.0,3792.65,1215.15,2855.05,0.0,76.85,0.0,38.35,166.2,0.0,76.85,0.0,38.35,166.2
382.0,1385.55,318.65,318.65,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,58.0,2.0,7.0,1.0,337.0,134.0,162.0,9.0,0.0,0.0,101.7,1283.85,0.0,127.1,44.35,0.0,147.2,0.0,127.1,44.35,0.0,147.2,0.0
383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10.0,6.0,1.0,361.0,156.0,156.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384.0,39.25,83.7,83.7,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,11.0,5.0,1.0,350.0,136.0,169.0,12.0,0.0,39.25,0.0,0.0,0.0,0.0,50.5,0.0,0.0,33.2,0.0,50.5,0.0,0.0,33.2
385.0,1931.35,667.7,667.7,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,62.0,10.0,10.0,0.0,332.0,145.0,179.0,10.0,0.0,1880.7,0.0,0.0,50.65,395.3,0.0,272.4,0.0,0.0,395.3,0.0,272.4,0.0,0.0
386.0,1108.4,243.29999999999998,243.29999999999998,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,54.0,4.0,7.0,0.0,322.0,116.0,164.0,14.0,0.0,0.0,899.85,0.0,208.55,4.35,191.95,0.0,0.0,47.0,4.35,191.95,0.0,0.0,47.0
387.0,762.05,625.5,625.5,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,51.0,7.0,9.0,1.0,354.0,131.0,169.0,8.0,0.0,0.0,0.0,0.0,762.05,0.0,163.75,63.900000000000006,231.75,166.1,0.0,163.75,63.900000000000006,231.75,166.1
