test_day,gain_value,loss_value,prio1_det,prio2_det,prio3_det,prio4_det,prio1_undet,prio2_undet,prio3_undet,prio4_undet,prio1_false_positive,prio2_false_positive,prio3_false_positive,prio4_false_positive,prio1_true_neg,prio2_true_neg,prio3_true_neg,prio4_true_neg
159.0,124.3,423.05,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,51.0,5.0,6.0,0.0,325.0,132.0,160.0,6.0
160.0,2963.0,757.4000000000001,2.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,48.0,0.0,6.0,0.0,312.0,147.0,158.0,6.0
161.0,676.3499999999999,65.65,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,3.0,0.0,346.0,132.0,153.0,5.0
162.0,453.35,383.00000000000006,3.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,49.0,5.0,4.0,0.0,335.0,127.0,146.0,6.0
163.0,120.35,222.3,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,46.0,5.0,5.0,0.0,325.0,126.0,144.0,7.0
164.0,216.3,456.55,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,59.0,1.0,2.0,0.0,352.0,139.0,165.0,10.0
165.0,71.3,599.3499999999999,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,44.0,6.0,7.0,0.0,318.0,142.0,158.0,9.0
166.0,1689.5,184.75,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,40.0,3.0,7.0,0.0,343.0,124.0,136.0,9.0
167.0,142.14999999999998,164.85,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,60.0,8.0,4.0,0.0,334.0,152.0,141.0,10.0
168.0,676.8499999999999,306.25,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,54.0,5.0,7.0,0.0,343.0,126.0,163.0,14.0
169.0,430.9,195.7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,53.0,5.0,7.0,0.0,309.0,135.0,188.0,12.0
170.0,1007.45,431.90000000000003,3.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,48.0,5.0,4.0,0.0,323.0,139.0,171.0,8.0
171.0,384.6,835.0,6.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,43.0,5.0,5.0,0.0,300.0,142.0,148.0,5.0
172.0,661.05,68.39999999999999,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,58.0,6.0,5.0,0.0,330.0,131.0,189.0,10.0
173.0,194.24999999999997,40.7,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,6.0,3.0,0.0,349.0,155.0,171.0,11.0
174.0,317.85,254.65,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,38.0,3.0,2.0,0.0,307.0,138.0,151.0,7.0
175.0,109.75,33.7,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,5.0,9.0,0.0,353.0,132.0,182.0,11.0
176.0,44.45,503.1,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,40.0,2.0,4.0,0.0,339.0,118.0,150.0,9.0
177.0,73.75,653.2499999999999,1.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,47.0,2.0,3.0,0.0,326.0,120.0,171.0,11.0
178.0,493.8,429.15,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,48.0,9.0,4.0,0.0,340.0,137.0,147.0,6.0
179.0,207.89999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.0,8.0,11.0,0.0,334.0,126.0,145.0,10.0
180.0,1070.65,482.6,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,39.0,13.0,6.0,0.0,335.0,131.0,156.0,10.0
181.0,314.5,199.35000000000002,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,52.0,3.0,4.0,0.0,300.0,109.0,117.0,9.0
182.0,413.20000000000005,40.55,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,4.0,0.0,310.0,133.0,173.0,9.0
183.0,1514.8,966.6,5.0,1.0,2.0,0.0,6.0,4.0,1.0,0.0,68.0,13.0,12.0,0.0,655.0,296.0,670.0,16.0
184.0,526.75,541.55,10.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,72.0,9.0,7.0,1.0,674.0,321.0,171.0,12.0
185.0,441.0,944.0,5.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,62.0,10.0,2.0,0.0,642.0,260.0,177.0,9.0
186.0,176.5,326.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,69.0,6.0,3.0,0.0,544.0,194.0,162.0,7.0
187.0,156.35,221.2,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,44.0,4.0,4.0,0.0,341.0,173.0,173.0,9.0
188.0,87.15,230.05,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,40.0,4.0,5.0,1.0,346.0,121.0,159.0,11.0
189.0,124.19999999999999,240.79999999999998,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,56.0,4.0,4.0,0.0,302.0,139.0,146.0,10.0
190.0,1162.45,421.69999999999993,2.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,57.0,5.0,4.0,0.0,328.0,145.0,179.0,15.0
191.0,105.05,333.7,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,52.0,8.0,3.0,0.0,306.0,136.0,169.0,10.0
192.0,208.60000000000002,90.25,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,47.0,3.0,3.0,0.0,327.0,114.0,158.0,11.0
193.0,76.4,714.55,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,50.0,2.0,4.0,0.0,310.0,145.0,144.0,10.0
194.0,132.65,732.5,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,39.0,1.0,5.0,0.0,339.0,128.0,179.0,11.0
195.0,747.0999999999999,438.40000000000003,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,63.0,4.0,3.0,0.0,350.0,137.0,154.0,18.0
196.0,458.0,361.35,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,45.0,1.0,4.0,0.0,363.0,164.0,192.0,13.0
197.0,762.4,428.59999999999997,2.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,53.0,2.0,5.0,0.0,349.0,141.0,158.0,21.0
198.0,673.65,52.7,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,6.0,6.0,0.0,334.0,141.0,155.0,13.0
199.0,141.05,238.10000000000002,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,53.0,9.0,2.0,0.0,354.0,164.0,153.0,13.0
200.0,264.2,405.2,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,60.0,3.0,2.0,0.0,357.0,138.0,164.0,11.0
201.0,58.35,449.8,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,54.0,4.0,4.0,0.0,362.0,123.0,175.0,12.0
202.0,431.65000000000003,262.85,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,54.0,1.0,6.0,0.0,348.0,137.0,184.0,13.0
203.0,437.45,287.85,5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,49.0,5.0,5.0,0.0,320.0,123.0,144.0,11.0
204.0,897.55,378.25000000000006,6.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,56.0,4.0,4.0,0.0,331.0,125.0,155.0,14.0
205.0,70.15,216.04999999999998,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,46.0,7.0,3.0,0.0,345.0,117.0,143.0,13.0
206.0,89.4,449.35,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,59.0,8.0,7.0,1.0,330.0,143.0,171.0,11.0
207.0,409.04999999999995,392.5,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,54.0,5.0,4.0,0.0,326.0,133.0,153.0,12.0
208.0,186.39999999999998,257.35,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,47.0,5.0,3.0,0.0,324.0,130.0,162.0,11.0
209.0,140.2,307.55,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,44.0,6.0,7.0,0.0,347.0,150.0,157.0,11.0
210.0,700.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.0,4.0,9.0,0.0,327.0,126.0,157.0,10.0
211.0,586.25,94.3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,56.0,5.0,3.0,0.0,333.0,130.0,167.0,13.0
212.0,95.0,269.7,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,46.0,3.0,8.0,0.0,340.0,139.0,165.0,9.0
213.0,1967.3000000000002,1667.8499999999997,7.0,3.0,1.0,0.0,11.0,4.0,3.0,1.0,60.0,9.0,6.0,0.0,650.0,292.0,673.0,10.0
214.0,0.0,340.34999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,55.0,9.0,3.0,0.0,634.0,323.0,142.0,12.0
215.0,900.95,829.35,2.0,0.0,1.0,0.0,6.0,1.0,0.0,2.0,54.0,8.0,9.0,0.0,664.0,266.0,164.0,18.0
216.0,312.7,821.4999999999999,8.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,60.0,13.0,7.0,0.0,511.0,175.0,148.0,15.0
217.0,174.05,274.7,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,50.0,2.0,3.0,0.0,318.0,125.0,165.0,8.0
218.0,198.7,119.75,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,59.0,6.0,5.0,0.0,318.0,141.0,171.0,11.0
219.0,747.45,164.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,44.0,3.0,5.0,0.0,328.0,152.0,168.0,6.0
220.0,655.7500000000001,333.54999999999995,4.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,46.0,4.0,5.0,0.0,309.0,116.0,156.0,15.0
221.0,91.05000000000001,101.64999999999999,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,6.0,4.0,0.0,290.0,138.0,144.0,13.0
222.0,34.0,325.95,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,41.0,7.0,6.0,1.0,308.0,119.0,149.0,9.0
223.0,188.75,272.85,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,51.0,5.0,3.0,0.0,334.0,130.0,170.0,10.0
224.0,55.35,985.3999999999999,3.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,49.0,1.0,3.0,0.0,338.0,161.0,162.0,12.0
225.0,374.20000000000005,415.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,41.0,3.0,6.0,0.0,334.0,133.0,172.0,7.0
226.0,7.9,294.2,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,41.0,4.0,6.0,0.0,344.0,132.0,161.0,10.0
227.0,1583.4,84.1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,51.0,6.0,5.0,0.0,341.0,122.0,188.0,8.0
228.0,4.35,799.8999999999999,1.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,52.0,4.0,5.0,0.0,321.0,113.0,156.0,13.0
229.0,257.7,349.6,1.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,56.0,4.0,5.0,0.0,304.0,130.0,141.0,7.0
230.0,71.55000000000001,310.55,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,56.0,6.0,4.0,1.0,319.0,133.0,147.0,6.0
231.0,106.9,362.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,53.0,2.0,4.0,0.0,338.0,124.0,173.0,10.0
232.0,71.95,415.95,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,43.0,4.0,4.0,0.0,378.0,153.0,159.0,14.0
233.0,0.0,349.15,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,56.0,7.0,5.0,1.0,309.0,145.0,115.0,10.0
234.0,133.75,657.45,5.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,60.0,0.0,8.0,0.0,356.0,132.0,146.0,7.0
235.0,552.9,717.8,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,43.0,1.0,3.0,0.0,319.0,131.0,152.0,12.0
236.0,154.45,399.7,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,48.0,2.0,9.0,0.0,356.0,122.0,167.0,20.0
237.0,71.44999999999999,123.25,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,7.0,3.0,0.0,306.0,136.0,146.0,10.0
238.0,2357.45,146.4,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,60.0,10.0,4.0,0.0,322.0,117.0,148.0,13.0
239.0,197.7,506.65000000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,60.0,3.0,6.0,0.0,334.0,147.0,146.0,7.0
240.0,461.45000000000005,190.55,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,61.0,4.0,4.0,0.0,319.0,118.0,153.0,12.0
241.0,213.55,135.85000000000002,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,48.0,7.0,6.0,0.0,327.0,156.0,149.0,12.0
242.0,85.85,903.8,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,38.0,2.0,5.0,0.0,337.0,151.0,158.0,10.0
243.0,379.1,164.45,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,50.0,5.0,8.0,0.0,349.0,133.0,182.0,16.0
244.0,897.6500000000001,669.55,5.0,2.0,2.0,0.0,6.0,1.0,2.0,0.0,65.0,16.0,11.0,0.0,665.0,276.0,651.0,7.0
245.0,386.35,229.7,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72.0,11.0,3.0,0.0,618.0,315.0,162.0,13.0
246.0,927.95,136.5,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,65.0,11.0,4.0,1.0,668.0,279.0,135.0,9.0
247.0,219.2,712.45,3.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0,55.0,11.0,6.0,1.0,491.0,190.0,167.0,18.0
248.0,333.7,422.20000000000005,2.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,51.0,3.0,3.0,0.0,336.0,150.0,161.0,12.0
249.0,54.85,292.95000000000005,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,52.0,4.0,3.0,0.0,321.0,116.0,162.0,11.0
250.0,150.25,192.6,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,60.0,6.0,3.0,0.0,379.0,130.0,194.0,10.0
251.0,409.8,356.55,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,44.0,1.0,7.0,0.0,321.0,122.0,170.0,12.0
252.0,20.85,149.65,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,51.0,6.0,2.0,0.0,359.0,125.0,173.0,9.0
253.0,1092.2,337.05,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,48.0,4.0,4.0,0.0,381.0,130.0,147.0,10.0
254.0,96.65,363.2,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,51.0,3.0,4.0,0.0,313.0,111.0,152.0,13.0
255.0,355.09999999999997,603.0000000000001,4.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,66.0,9.0,8.0,0.0,319.0,151.0,172.0,12.0
256.0,456.79999999999995,421.34999999999997,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,50.0,2.0,5.0,0.0,352.0,128.0,153.0,15.0
257.0,227.35,34.4,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.0,7.0,7.0,0.0,351.0,127.0,166.0,17.0
258.0,265.6,293.15,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,57.0,6.0,1.0,0.0,390.0,161.0,178.0,12.0
259.0,249.05,305.95,4.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,61.0,7.0,6.0,1.0,378.0,115.0,159.0,16.0
260.0,319.1,397.79999999999995,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,53.0,6.0,2.0,0.0,359.0,145.0,188.0,13.0
261.0,609.8499999999999,675.0500000000001,3.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,52.0,0.0,8.0,0.0,321.0,152.0,158.0,11.0
262.0,167.05,269.29999999999995,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,50.0,3.0,3.0,0.0,337.0,134.0,184.0,9.0
263.0,90.55000000000001,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,10.0,0.0,310.0,139.0,135.0,10.0
264.0,2286.5500000000006,435.19999999999993,7.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,62.0,2.0,7.0,0.0,363.0,149.0,170.0,15.0
265.0,205.65,525.05,3.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,51.0,3.0,2.0,0.0,317.0,130.0,163.0,20.0
266.0,301.3,142.15,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,47.0,3.0,4.0,1.0,326.0,132.0,169.0,13.0
267.0,168.15,422.25,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,47.0,2.0,8.0,0.0,335.0,142.0,153.0,9.0
268.0,495.54999999999995,738.95,2.0,0.0,2.0,0.0,3.0,1.0,1.0,2.0,53.0,5.0,7.0,0.0,367.0,122.0,184.0,10.0
269.0,95.5,649.4,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,49.0,3.0,5.0,0.0,320.0,118.0,165.0,12.0
270.0,133.64999999999998,747.1,4.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,66.0,7.0,7.0,0.0,355.0,140.0,166.0,9.0
271.0,140.65,544.45,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,43.0,5.0,7.0,0.0,321.0,123.0,140.0,11.0
272.0,245.5,531.2,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,54.0,4.0,9.0,0.0,335.0,142.0,144.0,11.0
273.0,1569.0,891.8000000000001,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,46.0,4.0,9.0,2.0,340.0,145.0,158.0,12.0
274.0,640.55,1327.9499999999998,6.0,2.0,1.0,0.0,7.0,2.0,2.0,1.0,65.0,11.0,9.0,0.0,640.0,282.0,672.0,4.0
275.0,307.90000000000003,841.0,5.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,63.0,9.0,3.0,0.0,627.0,297.0,149.0,7.0
276.0,820.3999999999999,770.75,4.0,1.0,1.0,0.0,7.0,1.0,0.0,2.0,56.0,10.0,5.0,0.0,677.0,273.0,168.0,11.0
277.0,454.55,1051.3999999999999,3.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,62.0,8.0,4.0,0.0,491.0,180.0,162.0,11.0
278.0,115.4,690.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,45.0,4.0,3.0,0.0,338.0,124.0,166.0,7.0
279.0,1174.9,106.5,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,46.0,7.0,7.0,0.0,350.0,162.0,154.0,14.0
280.0,105.35,0.65,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,3.0,4.0,0.0,290.0,107.0,149.0,8.0
281.0,1514.5,79.8,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,56.0,8.0,5.0,0.0,350.0,128.0,160.0,13.0
282.0,637.8000000000001,337.55,4.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,46.0,7.0,8.0,0.0,309.0,115.0,160.0,10.0
283.0,336.75,44.95,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.0,4.0,4.0,2.0,314.0,136.0,160.0,12.0
284.0,119.44999999999999,85.4,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,59.0,4.0,1.0,0.0,338.0,129.0,169.0,10.0
285.0,750.75,565.2,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,36.0,3.0,2.0,0.0,312.0,127.0,151.0,17.0
286.0,1113.4,264.7,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,65.0,4.0,1.0,0.0,341.0,131.0,142.0,12.0
287.0,492.35,296.59999999999997,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,55.0,4.0,7.0,1.0,337.0,136.0,187.0,8.0
288.0,138.2,787.4,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,52.0,6.0,6.0,0.0,279.0,145.0,144.0,8.0
289.0,835.6500000000001,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,3.0,0.0,328.0,126.0,167.0,12.0
290.0,148.1,811.65,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,56.0,5.0,4.0,0.0,334.0,133.0,150.0,10.0
291.0,931.5,260.65000000000003,4.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,56.0,4.0,0.0,0.0,346.0,142.0,172.0,13.0
292.0,71.3,865.0500000000001,3.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,54.0,3.0,4.0,0.0,338.0,132.0,152.0,10.0
293.0,505.90000000000003,326.7,7.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,48.0,4.0,1.0,0.0,312.0,116.0,167.0,15.0
294.0,206.95,27.15,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,4.0,4.0,0.0,313.0,122.0,150.0,15.0
295.0,561.7,807.6500000000001,2.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,46.0,10.0,4.0,1.0,324.0,146.0,143.0,10.0
296.0,177.9,393.1,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,3.0,0.0,1.0,321.0,142.0,157.0,12.0
297.0,1074.3999999999999,425.8999999999999,4.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,43.0,3.0,5.0,0.0,335.0,130.0,175.0,8.0
298.0,447.75000000000006,733.1999999999999,4.0,1.0,1.0,0.0,5.0,2.0,1.0,1.0,49.0,6.0,4.0,0.0,321.0,141.0,155.0,14.0
299.0,875.15,297.6,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,41.0,5.0,11.0,0.0,321.0,156.0,155.0,10.0
300.0,600.2,594.0500000000001,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,54.0,4.0,6.0,0.0,323.0,158.0,144.0,10.0
301.0,468.35,254.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,42.0,4.0,4.0,0.0,369.0,124.0,154.0,7.0
302.0,48.55,534.9,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,49.0,6.0,0.0,0.0,312.0,115.0,147.0,11.0
303.0,80.85,84.75,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.0,6.0,5.0,0.0,347.0,146.0,164.0,6.0
304.0,111.8,81.9,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,52.0,7.0,7.0,1.0,356.0,123.0,153.0,7.0
305.0,11664.500000000002,904.2000000000002,2.0,1.0,5.0,0.0,4.0,3.0,1.0,1.0,59.0,15.0,21.0,0.0,722.0,256.0,660.0,13.0
306.0,3277.1,3519.3,2.0,0.0,1.0,2.0,6.0,1.0,2.0,0.0,58.0,11.0,18.0,1.0,686.0,257.0,164.0,18.0
307.0,111.4,2285.65,2.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,58.0,12.0,16.0,1.0,707.0,261.0,138.0,10.0
308.0,2943.6499999999996,577.5,1.0,0.0,2.0,0.0,5.0,2.0,1.0,0.0,50.0,8.0,15.0,1.0,537.0,184.0,141.0,11.0
309.0,353.54999999999995,249.55,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,54.0,4.0,11.0,3.0,357.0,122.0,153.0,13.0
310.0,865.5500000000001,325.05,3.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,65.0,6.0,23.0,4.0,338.0,119.0,157.0,10.0
311.0,1766.85,380.5,3.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,57.0,5.0,18.0,2.0,356.0,140.0,152.0,13.0
312.0,2631.1,253.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,49.0,5.0,13.0,1.0,377.0,137.0,163.0,12.0
313.0,8092.05,211.04999999999998,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,41.0,4.0,12.0,1.0,321.0,141.0,157.0,6.0
314.0,3093.9,385.75000000000006,4.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,59.0,9.0,20.0,2.0,371.0,129.0,155.0,10.0
315.0,8580.65,101.95,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,52.0,8.0,14.0,0.0,302.0,147.0,164.0,12.0
316.0,1570.75,836.2,2.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,56.0,1.0,4.0,1.0,353.0,133.0,156.0,9.0
317.0,47.0,295.6,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,58.0,7.0,17.0,2.0,354.0,143.0,153.0,14.0
318.0,7696.15,288.7,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,58.0,3.0,21.0,3.0,383.0,145.0,165.0,5.0
319.0,0.0,374.3,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,54.0,6.0,19.0,1.0,346.0,141.0,153.0,8.0
320.0,1107.9,88.75,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,59.0,4.0,16.0,0.0,369.0,134.0,140.0,12.0
321.0,0.0,1055.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.0,8.0,6.0,1.0,345.0,137.0,161.0,15.0
322.0,0.0,271.09999999999997,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,49.0,9.0,10.0,0.0,338.0,133.0,130.0,14.0
323.0,20.4,88.3,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,55.0,5.0,16.0,1.0,332.0,130.0,153.0,8.0
324.0,330.9,437.15,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,47.0,8.0,9.0,4.0,303.0,130.0,143.0,13.0
325.0,125.35,272.3,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,44.0,7.0,17.0,0.0,337.0,143.0,152.0,9.0
326.0,3878.85,87.35000000000001,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,58.0,11.0,18.0,2.0,342.0,127.0,144.0,8.0
327.0,1051.7,373.15000000000003,1.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,58.0,6.0,20.0,0.0,370.0,148.0,145.0,12.0
328.0,2029.65,418.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,66.0,3.0,14.0,1.0,336.0,132.0,156.0,11.0
329.0,4084.7000000000003,66.25,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,39.0,12.0,12.0,1.0,343.0,147.0,165.0,12.0
330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,13.0,2.0,312.0,126.0,163.0,13.0
331.0,1614.0,259.6,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,45.0,8.0,13.0,1.0,306.0,123.0,137.0,16.0
332.0,203.5,721.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,44.0,7.0,20.0,1.0,375.0,135.0,164.0,7.0
333.0,37.1,100.85,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,42.0,14.0,14.0,0.0,366.0,125.0,158.0,10.0
334.0,112.65,965.2,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,48.0,6.0,12.0,0.0,367.0,135.0,160.0,14.0
335.0,26.45,497.65000000000003,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,49.0,5.0,10.0,2.0,328.0,133.0,160.0,7.0
